1.636757210753687214e-02,7.743281316465726594e-01,3.438318647296978448e-02,9.896857859226600995e-01,8.796265095153761315e-01,8.796265095153761315e-01,8.661066711241554028e-01
6.784861140925986696e-03,9.954643275241301659e-01,7.356799178360517999e-03,9.413874513449945747e-01,9.220421335337659619e-01,9.220421335337659619e-01,8.823548883285562416e-01
2.194890689054665445e-03,8.881676781084705263e-01,1.071066724562165229e-01,9.577994385108200559e-01,7.488426475337197630e-01,7.488426475337197630e-01,6.470375301443066496e-01
9.321127272906105932e-03,9.994657799828445821e-01,9.657820345133116824e-02,9.244430658126975286e-01,8.788135734633717444e-01,8.788135734633717444e-01,8.919917351551495122e-01
9.318524269981457667e-04,9.973953285255580115e-01,1.098734949786384085e-01,9.823289619543535967e-01,7.135647131504900820e-01,7.135647131504900820e-01,7.453855367056018144e-01
6.383110134648030572e-03,9.697033027937715932e-01,1.350916306650508103e-01,9.779600480813402941e-01,7.018888105714792269e-01,7.018888105714792269e-01,8.096362763687030561e-01
2.363559690188894204e-03,9.776243944376541428e-01,1.816075877442202557e-02,9.896623984913048844e-01,7.099514288566256548e-01,7.099514288566256548e-01,7.505578718251996184e-01
1.355347320916784485e-03,9.937173732622160971e-01,3.065332690453231868e-02,9.968241081263365944e-01,7.150927960000393879e-01,7.150927960000393879e-01,9.415514054844014158e-01
7.397187569090330796e-03,9.838197164968290886e-01,1.970266108256690796e-02,9.906099831196727434e-01,8.967943787063368255e-01,8.967943787063368255e-01,9.000916898481789996e-01
4.382134236821476694e-03,8.174653628640765612e-01,9.139784946236562124e-02,9.349703295191367225e-01,5.505861701235672534e-01,5.505861701235672534e-01,4.747275219614668917e-01
1.689891893230435760e-02,9.991792438542416166e-01,2.591827109804134555e-02,9.976935342733290746e-01,8.312271692189194816e-01,8.312271692189194816e-01,8.114650342599709631e-01
9.827245858860420794e-04,9.634175610050762506e-01,6.406076414046268930e-02,9.624230527866154405e-01,6.947151390630217360e-01,6.947151390630217360e-01,8.395696407338033573e-01
1.796017461514026661e-03,7.995962234901533572e-01,1.567398119122265232e-03,9.097062770309343183e-01,7.410130912632881817e-01,7.410130912632881817e-01,9.318474014553846940e-01
1.444921683333546918e-02,7.687912336013080772e-01,2.331323848565225454e-02,9.782184990485868203e-01,8.570256434800186396e-01,8.570256434800186396e-01,7.134373173274550783e-01
7.693057980233196369e-03,9.284766908852591927e-01,1.051753740495462441e-01,9.836783775154043230e-01,8.247030689697426586e-01,8.247030689697426586e-01,8.708335207263783184e-01
1.021266464331406715e-03,9.684929325968496538e-01,9.250425575696441527e-03,3.474975826953758395e-01,5.390024443950978128e-01,5.390024443950978128e-01,7.568230077691596724e-01
6.224480875628062362e-03,9.851270945599744921e-01,2.199771875509204389e-02,9.349070687664713386e-01,6.724082561858514273e-01,6.724082561858514273e-01,7.793536239475550298e-01
5.643654110805383650e-03,9.816153896685814173e-01,6.363841044692108984e-02,8.887485562787534876e-01,7.486909352943497131e-01,7.486909352943497131e-01,8.955597050873507214e-01
5.238487150419859515e-04,9.685813754017092991e-01,2.840573547823210809e-02,9.624249429327874639e-01,4.301247798971416514e-01,4.301247798971416514e-01,9.322970121334142046e-01
4.291607263791027450e-03,9.602078838053371701e-01,4.192104192104190163e-02,9.005034581353072998e-01,4.158603520952471877e-01,4.158603520952471877e-01,7.897539744795118999e-01
6.901944101128376641e-03,9.572688422609588743e-01,3.858220340804086046e-02,5.741020625992485638e-01,8.623307354562336213e-01,8.623307354562336213e-01,8.920723103037678792e-01
3.048180500711607753e-03,9.540556703999104604e-01,5.235535810880798113e-02,9.589194460616216054e-01,6.920031368278561912e-01,6.920031368278561912e-01,8.625168461966675748e-01
8.265969177371854798e-03,9.991212309965311622e-01,6.286993077196578739e-02,8.021699479843729108e-01,9.128099280996310183e-01,9.128099280996310183e-01,7.888415471425153092e-01
1.102292023203634529e-02,8.521350564201474187e-01,8.103881137589008521e-02,9.254082881335655708e-01,6.420387375057795554e-01,6.420387375057795554e-01,8.984884145557778812e-01
4.083179367752689561e-03,9.771432932969570384e-01,1.079445145018909091e-02,6.458162526578650198e-01,8.866659295294003762e-01,8.866659295294003762e-01,7.467957129834473795e-01
6.345178058674220793e-03,9.623031732568868568e-01,7.323775388291520194e-02,8.317967838098293543e-01,7.336696962072430939e-01,7.336696962072430939e-01,8.529831744659736037e-01
1.339103189699157766e-02,9.170236630805442823e-01,5.264538369304561094e-02,9.978054530656136345e-01,8.527461413401488111e-01,8.527461413401488111e-01,8.578081666779833192e-01
9.868322749891481060e-03,9.928536251537785073e-01,7.659266409266407560e-02,7.802705128012444868e-01,8.665776350522007565e-01,8.665776350522007565e-01,7.853721063680775272e-01
4.082258663066239829e-02,9.992611746313141419e-01,5.328525641025638748e-02,8.398077644552516263e-01,7.607109264776320545e-01,7.607109264776320545e-01,6.950075162006709162e-01
7.333786898878586272e-03,8.140220708727626819e-01,4.698720898931041390e-02,9.609573090203137324e-01,7.589727935961076977e-01,7.589727935961076977e-01,7.704382777926405135e-01
1.299623263665344343e-02,9.869980225418399922e-01,1.368761643298362918e-01,9.816965917424219645e-01,6.841365721284293766e-01,6.841365721284293766e-01,9.473787302778372554e-01
2.575166248334106577e-03,9.863349048094762761e-01,3.827561327561324056e-02,9.903480741078902749e-01,8.697443093721877183e-01,8.697443093721877183e-01,9.269714518544796000e-01
1.101829695479727284e-02,9.976336257648013017e-01,2.134497404436054846e-01,9.600460193864510661e-01,7.717569854537754681e-01,7.717569854537754681e-01,8.056099732864409058e-01
7.535712135997687904e-03,9.978024645809092652e-01,2.055921052631581869e-02,8.982187469894150622e-01,8.378729706539432831e-01,8.378729706539432831e-01,6.641936245544771689e-01
2.176491917967112236e-02,9.523620043562649462e-01,1.084906913127769990e-02,3.206082652560225399e-01,6.726077726323650419e-01,6.726077726323650419e-01,8.811407736985598094e-01
4.970119472867628140e-03,9.089018422866275149e-01,9.099633272783402838e-03,8.980643304248946412e-01,7.517706118940412630e-01,7.517706118940412630e-01,6.927589127084792242e-01
2.312508221423591713e-03,9.993229015888407396e-01,9.471167887159404053e-02,8.526074103838446883e-01,6.222321810810553799e-01,6.222321810810553799e-01,8.156318058102812740e-01
3.077551316205105053e-03,6.666115631771442063e-01,4.924731182795699658e-02,7.795320994596510733e-01,6.336993645457852375e-01,6.336993645457852375e-01,4.907304010662191796e-01
1.690830519345120492e-02,9.981654178851997461e-01,6.236701151954848754e-04,7.223302165417861964e-01,8.351348488685252924e-01,8.351348488685252924e-01,8.571920407114240748e-01
6.688619952447094966e-03,9.735132790437168726e-01,1.373998342083448954e-01,7.217681777407658483e-01,7.828809627261436033e-01,7.828809627261436033e-01,6.653426856484127017e-01
1.481443151142869744e-03,9.586063962142153949e-01,2.165442760618652152e-02,7.427021409586844758e-01,6.678298415080062833e-01,6.678298415080062833e-01,7.800423992539184948e-01
5.859512929948641410e-03,9.626636321444642652e-01,9.388425365335795192e-03,7.856003727534267567e-01,7.687154326050990027e-01,7.687154326050990027e-01,7.769546554242183767e-01
5.868485582151324216e-03,9.284376872730109032e-01,1.069861069861069991e-01,7.875660585532477942e-01,6.820988192130540417e-01,6.820988192130540417e-01,7.663365780162039176e-01
5.288740316777725686e-03,8.128991533245933931e-01,8.567356003213044691e-02,7.302505647890209506e-01,7.115543813037625842e-01,7.115543813037625842e-01,8.997798266287625468e-01
1.317186667675406507e-02,9.430205381060583480e-01,1.142184641470706530e-01,9.664034336547027149e-01,8.505172717997147025e-01,8.505172717997147025e-01,8.782180171943169134e-01
2.370237531128280110e-03,9.693698170212632359e-01,6.802721088435370600e-02,4.141381054623957114e-01,7.366319020113744065e-01,7.366319020113744065e-01,7.664761966913979929e-01
9.734576570928580447e-03,9.696969696969697239e-01,3.037560528726607201e-02,7.100105643309569947e-01,7.266562434769540113e-01,7.266562434769540113e-01,8.111813136796864887e-01
2.323073139846208723e-02,8.416173645024299654e-01,5.421716547118426988e-03,8.450315554801932638e-01,8.581776560856182456e-01,8.581776560856182456e-01,7.948511192138177917e-01
1.189518865787958339e-02,9.910254663478986759e-01,1.831202046035806941e-02,9.947334861546160978e-01,8.076730789553011602e-01,8.076730789553011602e-01,7.661623635917613750e-01
1.355074833342079059e-02,8.841463414634145312e-01,5.975274725274726251e-02,9.744521066198953418e-01,9.341448622944202862e-01,9.341448622944202862e-01,8.587858414535358698e-01
3.659358018527169090e-03,9.555701817417017185e-01,1.349175614621839214e-01,6.913893487338408361e-01,8.965102961450758245e-01,8.965102961450758245e-01,8.877024739990858615e-01
5.691383204217884302e-03,6.441634968176824794e-01,5.109489051094895373e-02,5.838654902805204827e-01,8.205350863079119428e-01,8.205350863079119428e-01,5.773042486826627240e-01
1.588318537914635816e-03,6.982682117187724025e-01,1.406234288587229209e-01,9.367817909967529610e-01,8.609089185187758231e-01,8.609089185187758231e-01,7.859817506193675918e-01
6.045435711825169166e-03,8.839618083277009930e-01,8.974358974358975782e-02,8.505850020472246475e-01,7.686325649492725676e-01,7.686325649492725676e-01,7.116996120024506878e-01
5.651526538619524448e-03,9.726848160370110685e-01,3.613709441683721213e-02,9.984222987036459607e-01,8.245557640424300283e-01,8.245557640424300283e-01,7.226572858092752405e-01
4.547417166962134868e-03,9.365295912369793196e-01,1.060871721304216808e-01,8.217085845616212136e-01,7.726230579152532085e-01,7.726230579152532085e-01,6.562228288360096862e-01
8.374646510798933879e-03,9.675387666961148270e-01,1.456093038934771489e-01,9.557487293132174155e-01,9.172723739552884892e-01,9.172723739552884892e-01,8.422697420868392459e-01
1.004285774255213315e-02,9.512920303572236502e-01,1.192733017377567428e-02,4.062515755375085136e-01,8.252510213283151819e-01,8.252510213283151819e-01,7.075836285643181123e-01
1.087687823359968472e-03,9.338049201414407863e-01,2.260263820957508774e-03,6.774345600664227751e-01,6.457946852786062841e-01,6.457946852786062841e-01,4.276898294896032127e-01
9.095982210558649361e-03,8.271326157726983652e-01,9.653227801137775899e-02,9.989777423552064217e-01,8.702784805079222252e-01,8.702784805079222252e-01,6.592241306282071722e-01
7.131671517356856158e-03,8.779435353486617633e-01,1.736657917760280334e-01,9.837636645454452822e-01,6.671808669252278223e-01,6.671808669252278223e-01,6.743313918200321000e-01
1.241909431782050634e-02,9.984900367832386658e-01,1.396719762557641076e-02,8.886619879750632389e-01,6.726986532938569185e-01,6.726986532938569185e-01,7.720837512099748556e-01
1.002574757297264828e-02,5.087293121266409646e-01,5.048320473852385692e-02,6.918375602172153194e-01,7.003966884198122855e-01,7.003966884198122855e-01,5.499995196093288019e-01
8.804981249793123604e-03,9.888436657542432062e-01,1.296284062758050748e-01,9.968173841736176488e-01,8.840713228435224114e-01,8.840713228435224114e-01,8.945957814250510287e-01
7.848213714124941190e-03,9.908490174687291097e-01,6.853443464672404062e-02,6.593420213239278294e-01,7.513904787322146506e-01,7.513904787322146506e-01,9.336277863739407268e-01
1.599330679232269931e-02,9.458604249432899236e-01,2.548168606562761784e-02,9.939735944420886593e-01,8.361770016233892600e-01,8.361770016233892600e-01,8.081612591546608604e-01
7.936807398378242437e-03,9.415740285694376155e-01,2.907604183961476352e-02,9.843990713761466838e-01,6.852367750667417434e-01,6.852367750667417434e-01,8.242584735796355533e-01
1.193329340353537459e-02,9.928414716338371804e-01,3.234725339587907200e-02,5.149027215458951146e-01,9.256097518594215146e-01,9.256097518594215146e-01,6.641855984869646790e-01
3.707950468457649629e-03,9.971939959165235789e-01,8.600478124369947963e-02,9.423057191247331543e-01,8.224206735688903702e-01,8.224206735688903702e-01,7.870525150362330802e-01
3.238793901942662277e-03,9.670824935606597839e-01,3.030497298287393448e-02,9.976759250370830223e-01,7.975599381135921595e-01,7.975599381135921595e-01,7.820206137754937004e-01
